,filename,survey,order_in_survey,base_name,text,Flesch_reading,trustworthy,lively,natural,boring,empathetic,respectful,cold,attractive,polite,engaging
189,1_M_intensity_medium_pitch_low_rate_slow.wav,8,1,1_M_intensity_medium_pitch_low_rate_slow,1,79.77,0.5545557386201042,0.5668963878029618,0.8051710717849951,-1.2263766929894628,0.03267249846001421,0.3039404054552134,-0.6227303854034865,0.01978356268002206,0.48513332037707535,0.5874999075629419
190,2_M_intensity_x-soft_pitch_high_rate_slow.wav,8,2,2_M_intensity_x-soft_pitch_high_rate_slow,2,88.74,0.8593161011552756,0.7110673551762512,0.7928304226021378,-1.0199051390344231,0.25034366268206754,1.0075648471343002,-0.6921528036465153,0.35748809415803107,0.7234080043591088,0.3733628236982422
191,3_M_intensity_x-loud_pitch_low_rate_slow.wav,8,3,3_M_intensity_x-loud_pitch_low_rate_slow,3,98.21,0.5057368401370554,0.23392064654472175,0.7357486535419663,-1.4158324784884475,0.06561666740285185,0.6539855861160799,-1.0915651693875652,0.40630699264107983,0.6333820663560997,0.48513332037707535
192,4_M_intensity_medium_pitch_medium_rate_fast.wav,8,4,4_M_intensity_medium_pitch_medium_rate_fast,4,87.72,-0.19848494220949392,-0.4161561064315472,-0.4161561064315472,-0.6009812383789089,-1.0580727138475932,-0.7538606379095562,-0.3903291808012348,-0.5850083721705517,-0.536189473687503,-0.36733720794849845
193,5_M_intensity_medium_pitch_low_rate_medium.wav,8,5,5_M_intensity_medium_pitch_low_rate_medium,5,95.17,-0.19848494220949392,-0.19848494220949392,0.019186222012559373,-0.6910071763819181,-0.7050417394265074,0.16743496799158378,0.3168293412352055,-0.36733720794849845,-0.14966604372644515,-0.19848494220949392
194,6_M_intensity_medium_pitch_medium_rate_medium.wav,8,6,6_M_intensity_medium_pitch_medium_rate_medium,6,97.7,0.7898936829122467,1.0075648471343002,0.9381424288912712,-0.8069090940855673,0.2680104427521567,1.1558135931133244,-0.8404015496255397,0.3039404054552134,0.8387125813952956,1.0075648471343002
195,7_M_intensity_medium_pitch_low_rate_medium.wav,8,7,7_M_intensity_medium_pitch_low_rate_medium,7,95.67,0.22157999736186423,0.20097647760188408,0.1344907990487461,-1.2593208619323006,-0.2396919817294541,0.2462612957275793,-0.819200689198097,-0.38794072770847854,-0.001417297747420765,-0.05023619623046951
196,8_M_intensity_x-soft_pitch_medium_rate_medium.wav,8,8,8_M_intensity_x-soft_pitch_medium_rate_medium,8,92.12,0.5057368401370554,0.518077489319913,0.13981692993597777,-1.9176604854856918,-0.14906870305898243,0.35748809415803107,-1.395777245325602,0.4186476418239374,-0.14906870305898243,0.18863582841902657
197,9_M_intensity_medium_pitch_high_rate_slow.wav,8,9,9_M_intensity_medium_pitch_high_rate_slow,9,95.67,0.5545557386201042,0.3156837139706082,0.5127513584326814,-0.9910387486973203,0.08149139694306302,1.0893279145601864,-0.453878119664482,0.5751592583800844,0.7722269028421576,0.8051710717849951
198,10_M_intensity_x-soft_pitch_low_rate_medium.wav,8,10,10_M_intensity_x-soft_pitch_low_rate_medium,10,94.66,0.2092393481790067,-0.1443399128392135,-0.06257684541332706,-1.4281731276713052,-0.23088082455519698,0.0733312513828398,-0.5280293281272798,0.052727731622859694,-0.44910027537438485,0.0733312513828398
199,1_F_intensity_x-loud_pitch_low_rate_medium.wav,8,11,1_F_intensity_x-loud_pitch_low_rate_medium,1,79.77,0.3698287433408886,0.5998405567457994,0.6121812059286569,-1.4158324784884475,-0.1903247966492707,0.46393245994963256,-0.6015295249760436,0.23392064654472175,-0.08318036517330715,0.14683144823160363
200,2_F_intensity_x-soft_pitch_high_rate_medium.wav,8,12,2_F_intensity_x-soft_pitch_high_rate_medium,2,88.74,0.7898936829122467,1.0075648471343002,1.0075648471343002,-1.579955954007683,-0.008534541059945954,0.8716567503381331,-0.8245268200853285,0.4727926711942178,0.1474287888990664,0.9869613273743199
201,3_F_intensity_x-soft_pitch_medium_rate_medium.wav,8,13,3_F_intensity_x-soft_pitch_medium_rate_medium,3,98.21,1.0075648471343002,1.0893279145601864,0.8839973995209907,-1.9176604854856918,0.3779888889011118,1.3734847573353777,-0.8245268200853285,1.0075648471343002,1.2046324915963733,0.9869613273743199
202,4_F_intensity_medium_pitch_medium_rate_medium.wav,8,14,4_F_intensity_medium_pitch_medium_rate_medium,4,87.72,0.6416449369332223,0.5057368401370554,0.4392511615839175,-1.3622847897856298,-0.1361797672789903,0.6210414171732422,-1.0580727138475932,0.4727926711942178,0.5422150894372467,0.336884574398051
203,5_F_intensity_x-soft_pitch_high_rate_fast.wav,8,15,5_F_intensity_x-soft_pitch_high_rate_fast,5,95.17,0.13981692993597777,-0.1443399128392135,-0.2802480096353803,-1.0416496977102472,-0.313192178578218,-0.5026479640772026,-0.6715492838865352,-0.08318036517330715,-0.1443399128392135,-0.23142911115233158
204,6_F_intensity_medium_pitch_high_rate_fast.wav,8,16,6_F_intensity_medium_pitch_high_rate_fast,6,97.7,-0.19848494220949392,0.2910024156048931,-0.06257684541332706,-1.6129001229505207,-0.8404015496255397,-0.14966604372644515,-0.5144403266629256,-0.19848494220949392,-0.9227129036485607,-0.5850083721705517
205,7_F_intensity_x-loud_pitch_medium_rate_medium.wav,8,17,7_F_intensity_x-loud_pitch_medium_rate_medium,7,95.67,0.6416449369332223,0.7898936829122467,1.0075648471343002,-1.6999893212636388,-0.31737268220085235,0.7898936829122467,-1.0915651693875652,0.32454392521519343,0.4727926711942178,1.0075648471343002
206,8_F_intensity_x-soft_pitch_high_rate_medium.wav,8,18,8_F_intensity_x-soft_pitch_high_rate_medium,8,92.12,1.0075648471343002,0.7898936829122467,0.8839973995209907,-1.1934325240466253,0.9869613273743199,0.9381424288912712,-0.8404015496255397,1.0075648471343002,0.9381424288912712,1.1558135931133244
207,9_F_intensity_medium_pitch_medium_rate_slow.wav,8,19,9_F_intensity_medium_pitch_medium_rate_slow,9,95.67,0.8716567503381331,0.113887279288766,-0.07083971599044962,-0.8063117534181048,-0.05441669985310384,0.6486594552288483,-0.38385836075399027,0.2827395450277705,0.7516233830821776,0.4186476418239374
208,10_F_intensity_x-loud_pitch_low_rate_medium.wav,8,20,10_F_intensity_x-loud_pitch_low_rate_medium,10,94.66,0.18863582841902657,-0.016694686620169194,-0.536189473687503,-1.1234127651361336,-0.42033661005418155,0.27039889584491295,-0.40799596087132406,-0.38794072770847854,-0.44910027537438485,-0.08318036517330715
209,3_M_intensity_x-loud_pitch_medium_rate_slow.wav,8,21,3_M_intensity_x-loud_pitch_medium_rate_slow,3,98.21,0.7898936829122467,0.30040632509785975,0.14389470854171274,-1.1392874946763447,-0.016694686620169194,0.26746215615502206,-0.3667889213513639,0.4157109021340465,0.0733312513828398,0.6539855861160799
210,5_F_intensity_medium_pitch_low_rate_fast.wav,8,22,5_F_intensity_medium_pitch_low_rate_fast,5,95.17,-0.008431816043046613,-0.4979191738574336,-0.4161561064315472,-1.6129001229505207,-0.8404015496255397,-0.1443399128392135,-0.3621138020781661,-0.06257684541332706,-0.29731744903800683,-0.44910027537438485
211,4_M_intensity_x-loud_pitch_medium_rate_medium.wav,8,23,4_M_intensity_x-loud_pitch_medium_rate_medium,4,87.72,0.3698287433408886,0.7357486535419663,0.6663262352989374,-1.3081397604153493,-0.543904057667491,0.6121812059286569,-0.41680252969682796,0.361565872763766,-0.3185183094654496,0.04446486104573717
